customer_id,full_name,phone_number,email_address,city_id,current_address,annual_income,cibil_score,employemnet_type,employer_name,date_of_birth,gender,eduction_level
4259,Yatan Dhar,917519222071,yatan.dhar807@hotmail.com,1001,"H.No. 45, Saha Path, Suryapet-476825",496847.625,633,Private Employee,Microsoft,02-02-2002,Male,Masters
4260,Jonathan Parikh,918457329375,jonathan.parikh954@gmail.com,1010,"050, Chada Zila, Lucknow-268496",830631.25,794,Government Employee,State Government,12-10-1993,Male,Bachelors
4261,Wazir Shanker,917240357084,wazir.shanker363@yahoo.com,1024,"19/202 Shukla, Shahjahanpur-755579",738061.6875,723,Private Employee,Accenture,06-12-1999,Male,Masters
4262,Neha Kata,917829988497,neha.kata365@hotmail.com,1003,"67, Chand Zila Dehradun 352293",1549699.125,588,Self Employed,Self Employed,01-06-2000,Female,Diploma
4263,Sneha Ganesan,917431029401,sneha.ganesan559@outlook.com,1021,93/759 Setty Ganj Morena 131586,1132788.625,733,Business Owner,Family Business,21-01-1997,Female,Bachelors
4264,Ekbal Bajaj,918983785230,ekbal.bajaj74@gmail.com,1022,"894, Shukla Chowk, Dewas-794539",411025.7813,656,Self Employed,Independent Contractor,15-01-2000,Male,Bachelors
4265,Hitesh Mahal,918498569993,hitesh.mahal240@hotmail.com,1008,"364, Golla Marg Dhanbad 967206",583961,734,Self Employed,Independent Contractor,25-03-1997,Male,Bachelors
4266,Kiaan Sharma,919410745581,kiaan.sharma394@gmail.com,1014,"55/037, Arora Path, Alappuzha 557047",74209.39844,574,Student,Part-time Work,27-10-1998,Male,Masters
4267,Udant Bhatnagar,918277977823,udant.bhatnagar989@gmail.com,1008,"28, Khalsa Chowk Unnao-856429",600413.9375,749,Private Employee,IBM,08-06-2001,Male,Bachelors
4268,Triveni Palan,917930602975,triveni.palan612@outlook.com,1026,"54/71, Sarna Chowk Jalandhar-867448",439814.8125,646,Private Employee,Infosys,09-10-1996,Female,Masters
4269,Ronith Dani,919644423860,ronith.dani661@outlook.com,1025,"60/080, Mander Road, Bharatpur 510067",553219.75,769,Business Owner,Own Business,18-04-2004,Male,Bachelors
4270,Anika Sekhon,919912055773,anika.sekhon465@gmail.com,1008,"453, Balay Nagar, Maheshtala-152742",806531.8125,644,Self Employed,Self Employed,24-10-1995,Female,Bachelors
4271,Chaman Dhaliwal,919891319590,chaman.dhaliwal641@hotmail.com,1007,"094, Vora Ganj Jamshedpur 875374",553012.8125,764,Private Employee,Tech Solutions Ltd,01-07-1994,Female,Bachelors
4272,Damyanti Ghosh,919455103746,damyanti.ghosh875@yahoo.com,1026,"H.No. 267, Oommen Road, Srinagar-206248",637313.5625,765,Government Employee,Ministry of Education,26-10-2003,Female,Masters
4273,Vasatika Thakkar,918780884233,vasatika.thakkar967@yahoo.com,1003,"825, Sanghvi Ganj Ratlam-205384",1159217.875,642,Private Employee,Microsoft,27-03-2000,Female,Bachelors
4274,Zaitra Bhatia,918787896128,zaitra.bhatia530@gmail.com,1001,"515, D’Alia Chowk Rajkot-467239",987820.3125,723,Self Employed,Self Employed,13-12-1999,Female,PhD
4275,Advika Mani,918130980632,advika.mani27@hotmail.com,1004,"50/71, Johal Zila, Hapur 463547",1418737.375,721,Government Employee,ISRO,28-03-2004,Female,Bachelors
4276,Ryan Pillai,919129519821,ryan.pillai459@yahoo.com,1030,"H.No. 76 Agarwal Street, Tezpur 486737",199281.75,609,Student,Not Applicable,06-01-2002,Male,Diploma
4277,Adweta Goyal,917836200094,adweta.goyal779@gmail.com,1003,17 Iyer Road Bidar 172255,766944.875,811,Government Employee,Ministry of Education,02-04-2005,Female,Masters
4278,Darpan Master,918363671068,darpan.master47@yahoo.com,1029,"H.No. 182 Aurora, Hyderabad 026390",1180260.875,580,Self Employed,Self Employed,28-02-1998,Male,Bachelors
4279,Abha Chaudry,918624949250,abha.chaudry367@gmail.com,1007,39/488 Mody Ganj Rajpur Sonarpur 607718,770096.375,618,Self Employed,Self Employed,10-12-2005,Female,PhD
4280,Vihaan Goda,919193202299,vihaan.goda153@hotmail.com,1003,"450, Thakur Path, Varanasi-446943",922513.25,737,Business Owner,Trading Company,23-12-1998,Male,Bachelors
4281,Warinder Mannan,918737433068,warinder.mannan959@yahoo.com,1001,"H.No. 77, Uppal Bangalore-214538",2087641.375,822,Private Employee,TCS,02-03-1994,Male,Bachelors
4282,Gaurika Hegde,919171362162,gaurika.hegde444@hotmail.com,1030,"H.No. 301, Kamdar Kottayam-267235",781547.875,692,Private Employee,Wipro,19-08-2003,Female,Bachelors
4283,Shivansh Chaudhry,919763158654,shivansh.chaudhry726@outlook.com,1010,614 Narang Chowk Durgapur 882355,793107.375,689,Private Employee,Wipro,15-10-1999,Male,Diploma
4284,Henry Bobal,919119493401,henry.bobal525@yahoo.com,1024,"H.No. 69 Mistry Nagar, Thanjavur 347168",363087.5313,720,Private Employee,Infosys,12-11-1994,Male,Higher Secondary
4285,Zansi Bhardwaj,917474384068,zansi.bhardwaj496@hotmail.com,1021,10 Sankaran Circle Ambarnath 065002,684889.5,681,Private Employee,Microsoft,20-02-2000,Female,Masters
4286,Hardik Pingle,918807984399,hardik.pingle70@hotmail.com,1027,"H.No. 407 Choudhary Chowk, Asansol-054351",958723.9375,745,Self Employed,Self Employed,26-09-2001,Male,Bachelors
4287,Ikshita Savant,919877959822,ikshita.savant491@yahoo.com,1001,"49/799, Dube Street Allahabad 778585",1393090.25,689,Business Owner,Family Business,02-12-1998,Female,Bachelors
4288,Brijesh Ghosh,919222516905,brijesh.ghosh535@outlook.com,1025,"69, Bhardwaj Marg Katihar-478626",479851.0625,640,Private Employee,Microsoft,07-09-2005,Male,Masters
4289,Laksh Sami,918346245802,laksh.sami502@gmail.com,1006,H.No. 501 Sabharwal Circle Naihati 350907,1262822.75,759,Government Employee,State Government,15-09-1993,Male,PhD
4290,Samaksh Biswas,917875628562,samaksh.biswas567@hotmail.com,1006,H.No. 767 Kashyap Nagar Madhyamgram 082637,599850.375,842,Government Employee,Railway Department,25-07-2001,Male,Diploma
4291,Mason Rout,919255018759,mason.rout624@hotmail.com,1028,"250 Lad Chowk, Raebareli 198938",910398.25,717,Private Employee,Wipro,04-01-2000,Male,Bachelors
4292,Janaki Nagar,919764248766,janaki.nagar698@hotmail.com,1010,"H.No. 684, Savant Mango-992575",819616.5,648,Self Employed,Self Employed,20-02-1999,Female,Bachelors
4293,Darpan Chauhan,918348755003,darpan.chauhan773@hotmail.com,1025,"H.No. 40, Mangal Ganj, Jorhat-567311",411743.4688,616,Government Employee,Ministry of Education,20-12-1993,Male,Masters
4294,Arjun Dash,918757504618,arjun.dash434@hotmail.com,1023,"02 Chand Chowk, Vijayanagaram-540985",451247.75,559,Private Employee,Microsoft,11-07-2005,Male,Diploma
4295,Suhani Butala,917923518528,suhani.butala846@hotmail.com,1013,"34/81, Bhargava Nagar Jhansi 539317",1053880.25,748,Private Employee,IBM,02-05-2001,Female,Masters
4296,Nilima Dayal,918285900268,nilima.dayal623@hotmail.com,1017,"59, Char Circle Karimnagar-913678",464705.5625,708,Private Employee,Amazon,10-07-1996,Female,Masters
4297,Panini Kota,918065304794,panini.kota981@gmail.com,1012,"06/39, Deol Marg, Nagaon-729713",1077672.625,789,Government Employee,ISRO,12-06-1994,Female,Higher Secondary
4298,Bahadurjit Chanda,919154775196,bahadurjit.chanda164@hotmail.com,1026,"H.No. 08, Kala Road, Udaipur 121828",393026.875,786,Government Employee,Public Sector Bank,13-10-1996,Male,Bachelors
4299,Frado Chandra,918571731627,frado.chandra29@yahoo.com,1008,"H.No. 70 Mandal Path, Bhagalpur 125954",761299.375,565,Self Employed,Self Employed,16-01-1995,Male,Bachelors
4300,Inaya Dhaliwal,918272920816,inaya.dhaliwal503@yahoo.com,1030,"39/220 Varkey Chowk, Nagpur 089894",724355.125,696,Private Employee,Wipro,20-05-2002,Female,Higher Secondary
4301,Ati Zachariah,919319547518,ati.zachariah260@hotmail.com,1002,72/336 Konda Salem 738515,2522350.25,793,Business Owner,Own Business,19-02-2000,Female,Higher Secondary
4302,Janani Mani,917387197800,janani.mani395@outlook.com,1006,79 Bora Road Tumkur-946174,1579058.5,736,Business Owner,Family Business,03-05-1993,Female,Bachelors
4303,Qarin Nagar,919512232108,qarin.nagar698@outlook.com,1001,"80, Venkatesh Zila, Jalandhar-130063",1501931.625,819,Business Owner,Family Business,07-07-2002,Male,Diploma
4304,Neelima Banik,919305427295,neelima.banik45@hotmail.com,1004,"992, Dixit Marg, Munger-815797",1476860.75,645,Private Employee,Wipro,06-02-2000,Female,Bachelors
4305,Timothy Ray,917850557932,timothy.ray131@yahoo.com,1027,"788, Bansal Path, Phusro 475523",512632.5,843,Government Employee,DRDO,20-11-2002,Male,Bachelors
4306,Aarna Kohli,919782078732,aarna.kohli776@outlook.com,1024,01/232 Ahluwalia Kota-249341,439885.625,791,Government Employee,DRDO,20-06-2004,Female,Bachelors
4307,Raagini Toor,918157955295,raagini.toor411@hotmail.com,1009,"H.No. 215, Chauhan Zila Suryapet-989506",984589.5,768,Private Employee,TCS,25-11-1997,Female,Masters
4308,Tanvi Pradhan,917125907712,tanvi.pradhan779@hotmail.com,1028,14 Bajwa Nagar Barasat-286068,632189.5625,702,Private Employee,Accenture,20-07-1994,Female,Bachelors
4309,Faras Chahal,918065863970,faras.chahal315@gmail.com,1019,"H.No. 70 Krishnamurthy Chowk, Malegaon-499498",461239.875,622,Private Employee,Microsoft,06-08-2003,Male,Bachelors
4310,Vaishnavi Rastogi,918328687286,vaishnavi.rastogi63@gmail.com,1002,"00, Rana Chowk Gwalior-587015",376667.25,567,Student,Not Applicable,11-09-2002,Female,Bachelors
4311,Edhitha Pall,919026349309,edhitha.pall965@hotmail.com,1028,541 Sawhney Marg Korba 445675,462909.0313,595,Self Employed,Self Employed,19-05-1993,Female,Bachelors
4312,Yashvi Bhatnagar,919552086320,yashvi.bhatnagar128@yahoo.com,1006,"433, Anand Path, Hubli–Dharwad-274816",1621523.75,727,Government Employee,State Government,17-04-1996,Female,Masters
4313,Ekbal Salvi,917237734115,ekbal.salvi802@hotmail.com,1012,"H.No. 566, Nath Nagar, Ulhasnagar 974656",864577.5625,809,Government Employee,Railway Department,21-02-2004,Male,Bachelors
4314,Harshil Wali,918651190410,harshil.wali43@yahoo.com,1011,90 Vora Street Singrauli-976813,1108000.875,846,Business Owner,Family Business,18-03-1999,Male,Bachelors
4315,Zehaan Dada,918820221900,zehaan.dada294@hotmail.com,1030,"08/740, Walia Street Gurgaon 003190",1121420.875,803,Business Owner,Own Business,09-05-2002,Male,Masters
4316,Nakul Shan,919947775157,nakul.shan689@yahoo.com,1014,42/20 Purohit Circle Cuttack-774860,633430.625,608,Private Employee,Wipro,08-04-2003,Male,Bachelors
4317,Hemangini Pandya,919928235959,hemangini.pandya279@gmail.com,1002,"81, Rama Zila, Narasaraopet-273285",1820642.5,731,Government Employee,Public Sector Bank,04-07-1998,Female,Bachelors
4318,Quincy Tailor,918241160410,quincy.tailor750@yahoo.com,1027,"H.No. 84 Vig Nagar, Dehradun-861982",724264.3125,787,Private Employee,IBM,25-09-2004,Male,Bachelors
4319,Theodore Din,917978617132,theodore.din153@gmail.com,1020,"57, Upadhyay Marg, Tadipatri-728241",486443.3125,571,Private Employee,Accenture,08-07-2002,Male,Masters
4320,Vedhika Thaker,918750233924,vedhika.thaker454@hotmail.com,1024,"H.No. 28, Suri Circle, Khammam-724195",773613.8125,672,Self Employed,Independent Contractor,02-09-2002,Female,Bachelors
4321,Maanas Dasgupta,918313898259,maanas.dasgupta145@hotmail.com,1012,"H.No. 762 Rai Marg, Akola 576555",740658.4375,654,Private Employee,Accenture,11-06-1997,Male,Bachelors
4322,Bhavini Lall,919892304358,bhavini.lall362@outlook.com,1006,"98/31 Iyengar Road, Hindupur-321893",1192478.5,666,Self Employed,Independent Contractor,06-04-2001,Female,Bachelors
4323,Chatresh Patil,917460026296,chatresh.patil886@hotmail.com,1027,"H.No. 86, Lall Path Ahmednagar-671917",532629.375,780,Private Employee,Microsoft,11-09-2000,Male,Bachelors
4324,Lucky Ghose,918903503531,lucky.ghose36@outlook.com,1017,"69/75, Radhakrishnan Marg, Salem 524097",1822117.875,743,Business Owner,Family Business,12-05-1999,Male,Bachelors
4325,Pushti Varughese,917997737833,pushti.varughese375@hotmail.com,1001,"934, Lad Chowk, Kalyan-Dombivli-441850",1082014.125,741,Government Employee,State Government,20-06-1994,Female,Masters
4326,Aarna Sanghvi,918042692244,aarna.sanghvi747@outlook.com,1004,"H.No. 798, Khare Road Muzaffarpur 861565",1124708,754,Private Employee,Infosys,04-01-1998,Female,Bachelors
4327,Warjas Hans,917356575849,warjas.hans966@hotmail.com,1023,"48/693, Lalla Circle, Kollam 078703",345753.4063,670,Self Employed,Self Employed,27-04-2000,Male,Higher Secondary
4328,Girish Behl,919703526873,girish.behl893@hotmail.com,1004,H.No. 182 Bhalla Marg Varanasi 821797,965139.375,657,Self Employed,Freelance Consultant,14-11-1995,Male,Bachelors
4329,Ubika Mahajan,919555250195,ubika.mahajan768@hotmail.com,1004,"H.No. 574 Acharya Street, Patna-800018",348980.25,593,Student,Part-time Work,20-10-1993,Female,Higher Secondary
4330,Faqid Sahota,917077326106,faqid.sahota132@outlook.com,1017,011 Anand Jorhat 090904,713467.5,666,Government Employee,DRDO,20-03-2002,Male,Masters
4331,Finn Korpal,918668858605,finn.korpal622@outlook.com,1025,63/456 Nigam Road Bilaspur-794259,322708.625,638,Government Employee,DRDO,27-01-1998,Male,Masters
4332,Ekavir Dass,918702217285,ekavir.dass857@outlook.com,1004,"H.No. 395, Bal Street Haridwar 359325",1948470.375,782,Private Employee,Accenture,05-11-2003,Male,Bachelors
4333,Shivansh Das,919396973522,shivansh.das387@hotmail.com,1023,H.No. 157 Mohan Chowk Guwahati-621459,781748.1875,666,Business Owner,Family Business,13-12-2002,Male,Diploma
4334,Michael Varughese,918773155647,michael.varughese817@outlook.com,1002,"16/936 Tak Zila, Gandhinagar 681415",330124.625,639,Student,Internship,03-06-1994,Male,Diploma
4335,Nitesh Balan,919511249330,nitesh.balan20@gmail.com,1028,H.No. 70 Manda Nagar Bareilly 337591,687511.8125,630,Private Employee,TCS,25-07-2002,Male,Bachelors
4336,Dalaja Garde,919282181549,dalaja.garde314@yahoo.com,1003,"188, Nori Ganj, Sultan Pur Majra-160161",388975.2813,643,Private Employee,Infosys,06-04-1993,Female,Bachelors
4337,Reva Mishra,919414549979,reva.mishra531@yahoo.com,1006,35/253 Atwal Chowk Bhatpara-659995,865172,673,Private Employee,Infosys,08-08-2002,Female,Masters
4338,Logan Maharaj,918807860552,logan.maharaj128@hotmail.com,1027,"99/589, Vasa Street Bhiwandi 496308",861805.5,647,Private Employee,TCS,09-12-1997,Male,Masters
4339,Jacob Srinivas,917888287307,jacob.srinivas730@yahoo.com,1024,"51/883, Nayak Ganj, Barasat-026398",766099.625,726,Private Employee,Infosys,16-10-2003,Male,Bachelors
4340,Sathvik Mani,919105172769,sathvik.mani828@outlook.com,1028,H.No. 49 Sunder Sultan Pur Majra-545388,247751.7656,499,Self Employed,Independent Contractor,12-02-1993,Male,Bachelors
4341,Frederick Dugal,918966522087,frederick.dugal854@hotmail.com,1006,H.No. 917 Thakkar Nagar Shivpuri-382678,626340.25,771,Private Employee,Amazon,21-11-1997,Male,Masters
4342,Falan Dutt,919715331251,falan.dutt286@yahoo.com,1025,"87/68 Shroff Nagar, Ranchi-131469",350754.8125,700,Government Employee,State Government,02-01-1994,Male,Diploma
4343,Gaurangi Kanda,919981430074,gaurangi.kanda183@outlook.com,1015,34/587 Kapur Street Kulti-285849,569314,772,Private Employee,TCS,26-12-1998,Female,Bachelors
4344,Bina Cherian,918599604429,bina.cherian41@outlook.com,1015,"58 Kapoor Chowk, Bongaigaon 507451",619189.8125,782,Private Employee,IBM,07-03-2005,Female,PhD
4345,Diya Nath,919495796926,diya.nath899@yahoo.com,1029,18 Chad Chowk Agra-300352,1711725.625,797,Government Employee,Public Sector Bank,03-04-2001,Female,Bachelors
4346,Wazir Nair,918646992876,wazir.nair229@gmail.com,1026,28/632 Mohan Road Dibrugarh 600298,669169.8125,715,Self Employed,Freelance Consultant,14-02-1999,Male,Bachelors
4347,Max Pillay,919575772783,max.pillay122@hotmail.com,1014,"14/61, Ganesh Chowk, Ludhiana 891388",774646.75,730,Government Employee,Ministry of Education,11-11-1995,Male,Bachelors
4348,Yug Dass,919231639630,yug.dass130@yahoo.com,1009,28/360 Rai Marg Siwan 487949,402007.2813,678,Government Employee,ISRO,20-09-2005,Male,Bachelors
4349,Jairaj Chahal,917563713227,jairaj.chahal234@outlook.com,1024,"220, Gill Marg, Begusarai-727435",513949.625,628,Private Employee,Wipro,17-06-2003,Male,Bachelors
4350,Yashodhara Patla,918636517869,yashodhara.patla843@hotmail.com,1022,"874, Mann Ganj, Faridabad-024090",493229.3438,638,Private Employee,Microsoft,04-01-1994,Female,Masters
4351,Qushi Barman,918108458242,qushi.barman244@outlook.com,1020,H.No. 03 Kaul Chowk Ahmedabad-692526,386108.6875,611,Self Employed,Self Employed,24-01-1999,Female,Bachelors
4352,Bhavna Sodhi,918069151130,bhavna.sodhi722@gmail.com,1023,"H.No. 41, Deshpande Circle, Guna 002136",1095651,717,Self Employed,Freelance Consultant,18-10-1996,Female,Masters
4353,Chanchal Kalita,919382833950,chanchal.kalita487@outlook.com,1010,"398, Mammen Chowk Ozhukarai-227607",1304889.5,721,Private Employee,Microsoft,17-07-1999,Female,Bachelors
4354,Shaurya Sanghvi,919938349577,shaurya.sanghvi385@outlook.com,1029,64/420 Barad Chowk Unnao 359923,283336.9063,540,Student,Internship,22-07-2000,Male,Masters
4355,Krishna Chakrabarti,919742867612,krishna.chakrabarti993@gmail.com,1006,H.No. 186 Palan Nagar Warangal-112625,734208.5625,719,Private Employee,Wipro,26-05-1999,Female,Masters
4356,Umang Madan,919339797652,umang.madan188@outlook.com,1010,"74 Nanda Marg, Nagpur 751943",981861.625,798,Private Employee,IBM,23-08-2000,Male,PhD
4357,Lakshmi Datta,917822795224,lakshmi.datta503@hotmail.com,1004,"25/08 Bhatnagar Path, Karimnagar 947504",1110316.5,636,Private Employee,Accenture,10-04-1999,Female,Bachelors
4358,Siddharth Prabhakar,917198590822,siddharth.prabhakar972@outlook.com,1021,542 Thaker Street Ambattur-602974,307377.3125,632,Government Employee,Public Sector Bank,22-12-2004,Male,Masters
4359,Advik Naidu,917577677534,advik.naidu388@hotmail.com,1016,"87/335 Banik Street, Saharsa-611097",1385833.875,753,Self Employed,Freelance Consultant,03-03-1998,Male,Masters
4360,Tarak Iyer,919086553127,tarak.iyer475@gmail.com,1020,"66/53, Bose Path Madhyamgram 721486",123478.2422,584,Self Employed,Independent Contractor,05-01-1993,Male,Bachelors
4361,Fitan Keer,917267702057,fitan.keer877@outlook.com,1029,"H.No. 510 Konda, Sambhal 730880",637154.625,708,Private Employee,Microsoft,27-02-1995,Male,Bachelors
4362,Leena Agrawal,918184129119,leena.agrawal764@gmail.com,1021,"72/746, Barman Nagar Bhilai 566311",245554.0938,739,Government Employee,Public Sector Bank,04-08-1995,Female,Bachelors
4363,Amara Upadhyay,918811798805,amara.upadhyay331@gmail.com,1026,"H.No. 79 Kapur Ganj, Siliguri 014766",638516.3125,606,Private Employee,Amazon,14-12-1997,Female,Bachelors
4364,Rushil Majumdar,919792807496,rushil.majumdar67@outlook.com,1003,"H.No. 591 Comar Nagar, Imphal 971730",3816411.5,745,Business Owner,Own Business,28-06-1999,Male,Bachelors
4365,Laksh Guha,919437357098,laksh.guha543@outlook.com,1011,"875, Halder Nagar Delhi 173559",1688860.875,661,Business Owner,Family Business,15-08-2001,Male,Diploma
4366,Yash Das,917888865715,yash.das528@gmail.com,1007,"21 Raja Marg, Allahabad-625953",931239.6875,648,Private Employee,Wipro,20-11-1999,Male,Bachelors
4367,Lakshmi Parsa,917887107070,lakshmi.parsa506@hotmail.com,1015,"72/80 Hayer Circle, Bhatpara 956168",181322.8906,730,Student,Not Applicable,07-11-1997,Female,Bachelors
4368,Harish Taneja,919306738870,harish.taneja45@yahoo.com,1017,"H.No. 481, Gara Nagar, Bhopal 646576",961703.8125,683,Private Employee,Infosys,02-08-2003,Male,Bachelors
4369,Bhavna Bassi,918445874739,bhavna.bassi344@yahoo.com,1001,"23, Pai Chowk, Thiruvananthapuram 477801",1014095.125,679,Self Employed,Independent Contractor,15-01-1999,Female,Bachelors
4370,Odika Gera,917366881851,odika.gera373@gmail.com,1009,"48, Kalita Marg, Kottayam-978479",545644.125,730,Private Employee,Wipro,09-04-2002,Female,Masters
4371,Dayita Raval,918444501501,dayita.raval941@outlook.com,1011,"14/44 Badal Path, Mangalore-124891",874584,810,Business Owner,Family Business,18-12-2002,Female,Diploma
4372,Joshua Dutt,917164032851,joshua.dutt445@hotmail.com,1011,"589 Parsa Zila, Pondicherry-582737",1063485,751,Private Employee,TCS,24-05-2002,Male,Bachelors
4373,George Bajaj,918786882113,george.bajaj580@yahoo.com,1016,"89, Loke Ganj, Shimoga 850489",817746.75,845,Government Employee,Ministry of Education,19-01-1997,Male,Bachelors
4374,Ayushman Apte,919860188247,ayushman.apte225@yahoo.com,1006,"70, Talwar Circle, Cuttack-082833",992822.5625,606,Private Employee,Wipro,07-07-1996,Male,Masters
4375,Ati Balasubramanian,918785893542,ati.balasubramanian933@gmail.com,1010,385 Gokhale Street Kumbakonam-267218,464205.5313,532,Self Employed,Freelance Consultant,09-05-1997,Female,Diploma
4376,Geetika Pandit,917078234508,geetika.pandit646@hotmail.com,1030,"H.No. 77, Das Ganj, Ozhukarai-639786",159981.4844,591,Student,Internship,11-02-2001,Female,PhD
4377,Anvi Kannan,919330871140,anvi.kannan102@yahoo.com,1017,"43/96, Gandhi Circle, Bhimavaram-369195",1647465.25,556,Self Employed,Freelance Consultant,15-02-2002,Female,Bachelors
4378,Thomas Chokshi,919510404935,thomas.chokshi914@hotmail.com,1018,"H.No. 030, Raghavan Path, Chandrapur-589689",454106.0938,506,Self Employed,Self Employed,05-01-1999,Male,Bachelors
4379,Xavier Mohan,917078515009,xavier.mohan794@gmail.com,1012,H.No. 83 Chatterjee Ganj Tadipatri-215732,726241.1875,806,Government Employee,State Government,12-08-1999,Male,PhD
4380,Aarini Warrior,919797831442,aarini.warrior318@hotmail.com,1028,H.No. 622 Singh Circle Chittoor-110982,665983.3125,638,Self Employed,Independent Contractor,25-08-2002,Female,Bachelors
4381,Bhanumati Menon,919499749062,bhanumati.menon356@gmail.com,1007,H.No. 133 Gera Marg Morena 158967,715848.8125,682,Private Employee,Wipro,03-07-1998,Female,PhD
4382,Chatura Sagar,918180187022,chatura.sagar184@yahoo.com,1011,"63/026, Vora Marg, Kurnool 739966",390414.0313,507,Self Employed,Independent Contractor,17-03-1999,Male,Diploma
4383,Sanaya Gokhale,919265848851,sanaya.gokhale76@outlook.com,1012,"741, Kadakia Street Mango 673508",886143.5,692,Government Employee,DRDO,13-05-2000,Female,Bachelors
4384,Harita De,917182843821,harita.de764@yahoo.com,1001,30 De Zila Ramgarh 748824,988915.5,607,Private Employee,Tech Solutions Ltd,13-12-1997,Female,Higher Secondary
4385,Chandran Kala,918488819828,chandran.kala535@outlook.com,1011,72 Som Nagar Giridih-147342,341992.875,745,Private Employee,Infosys,15-02-2002,Male,Masters
4386,Vivaan Ghose,917903685215,vivaan.ghose93@yahoo.com,1003,"95/80, Bal Karimnagar-748986",963677.625,703,Self Employed,Independent Contractor,21-11-1999,Male,Bachelors
4387,Ekaja Datta,917549838609,ekaja.datta112@yahoo.com,1030,67/36 Khare Road Rajkot 235982,731994.75,717,Government Employee,DRDO,15-01-1999,Female,Higher Secondary
4388,Azaan Deshmukh,917965413084,azaan.deshmukh82@gmail.com,1027,"65, Patil Zila Madhyamgram 772343",596825.4375,637,Private Employee,Microsoft,20-03-1995,Male,Diploma
4389,Upasna Ramaswamy,919688898918,upasna.ramaswamy704@yahoo.com,1018,"98 Sankar Road, Chennai-350468",1015217.438,732,Government Employee,Ministry of Education,23-10-2000,Female,Masters
4390,Arjun Chaudry,917716932715,arjun.chaudry927@outlook.com,1016,"65, Ramaswamy Nagar, Shahjahanpur 758569",1006690.938,789,Private Employee,Microsoft,22-07-1993,Male,PhD
4391,Harrison Sachdeva,917867017970,harrison.sachdeva79@gmail.com,1019,"991, Lad Shivpuri-343399",358289.9375,613,Self Employed,Freelance Consultant,22-10-1995,Male,Bachelors
4392,Yuvraj Boase,917026218906,yuvraj.boase599@yahoo.com,1005,"30, Dalal Marg Raiganj-061987",850999.5,600,Private Employee,TCS,15-09-1997,Male,PhD
4393,Arjun Buch,917846543203,arjun.buch152@yahoo.com,1003,"69, Iyer, Chandigarh-556724",1525629.375,751,Private Employee,IBM,16-09-2001,Male,Bachelors
4394,Devansh Seshadri,918994276463,devansh.seshadri248@yahoo.com,1023,"H.No. 784, Shere Street, Berhampore 375648",307925,755,Government Employee,DRDO,27-03-1999,Male,Bachelors
4395,Ubika Sastry,919390382998,ubika.sastry636@gmail.com,1023,648 Kashyap Gwalior 590887,276399.5,590,Government Employee,Public Sector Bank,21-11-1998,Female,Bachelors
4396,Abha Bhargava,917098752897,abha.bhargava52@yahoo.com,1025,H.No. 882 Choudhry Circle Ranchi-533441,385248.4688,584,Private Employee,Amazon,22-01-2003,Female,Masters
4397,Deepa Agarwal,919432066490,deepa.agarwal952@outlook.com,1006,"H.No. 139, Bora Street Nagpur-289370",1350434.25,727,Government Employee,Railway Department,03-07-1994,Female,Diploma
4398,Yagnesh Ghosh,918198334651,yagnesh.ghosh796@yahoo.com,1002,"293, Ben Ganj, Jamnagar-285212",344344.125,590,Self Employed,Independent Contractor,21-11-2004,Male,Diploma
4399,Lipika Anand,919603853453,lipika.anand149@yahoo.com,1020,241 Mitter Chowk Varanasi 649882,286813.1563,624,Business Owner,Trading Company,19-03-2002,Female,Bachelors
4400,Ladli Setty,918990155500,ladli.setty38@gmail.com,1003,"29/027, Bains Marg, Satna-820269",690821.0625,707,Private Employee,Infosys,04-11-1999,Female,PhD
4401,Dominic Shankar,919870968274,dominic.shankar922@hotmail.com,1023,539 Gulati Circle Ramagundam-374012,656742.625,664,Private Employee,Infosys,08-08-1993,Male,Masters
4402,Sanaya Loke,918346645880,sanaya.loke74@hotmail.com,1003,43 Andra Street Bathinda 124838,996359,709,Private Employee,Amazon,19-03-2000,Female,Higher Secondary
4403,Gaurang Sengupta,917122060494,gaurang.sengupta408@yahoo.com,1014,54/573 Narasimhan Road Kochi 236616,789127.25,709,Self Employed,Freelance Consultant,05-08-2003,Male,Masters
4404,Gavin Pillai,919601585826,gavin.pillai613@gmail.com,1014,"H.No. 819, Kalla Chowk Firozabad-520452",736868.3125,609,Private Employee,Wipro,25-03-1994,Male,Masters
4405,Logan Dhingra,917000431176,logan.dhingra195@outlook.com,1020,673 Uppal Circle Bidhannagar 131876,638511.0625,664,Business Owner,Trading Company,17-05-2004,Male,Bachelors
4406,Jhalak Nigam,919887254633,jhalak.nigam595@yahoo.com,1024,"H.No. 220, Saraf Street, Karaikudi 951270",325244.3125,709,Business Owner,Trading Company,02-02-2004,Female,Bachelors
4407,Nirja Suresh,918679144273,nirja.suresh560@gmail.com,1015,"30, Venkataraman Ganj Allahabad 003901",537877.5,795,Government Employee,DRDO,08-07-2002,Female,Bachelors
4408,Christopher Bhat,919929265913,christopher.bhat997@outlook.com,1019,"28/21, Hora Nagar Sasaram 514178",335490.8125,640,Private Employee,Tech Solutions Ltd,22-12-1996,Male,Diploma
4409,Faris Sandal,918955898311,faris.sandal507@yahoo.com,1001,"H.No. 162 Dewan Road, Ambarnath 387097",1602691,638,Private Employee,Accenture,11-02-2001,Male,Masters
